0.027208880502673147,0.030159899993241264,0.04619352972496072,0.02321833250487805,0.03544503899091204,0.04596061741834875,0.022888050759576443,0.05945324185534159,0.03076599816666516,0.031060204151303353,0.04528534204482834,0.04445770132727947,0.06397704908250075,0.027637184667150268,0.019513182836355406,0.029744101796925226,0.05650747916956923,0.03366066298104842,0.05559567078266334,0.051208506380107766,0.0529574766971663,0.02198188285412187,0.025990608790315412,0.013958749061772718,0.05579867081013497,0.024194837468570166,0.054375693189233354,0.060968729523940016,0.03345570346546428,0.04468413921919083,0.027360692763165374,0.05708971986296922,0.02316875501004989,0.04760857329998392,0.056528303373335295,0.05653288307265223,0.025524440772537002,0.06201921991676013,0.05592717073024893,0.06439545968764375,0.025602980266899913,0.045920778783033134,0.054181682055493126,0.017131297093691662,0.03347666029514906,0.05850494913348485,0.06242771128201197,0.02877016323636885,0.05694599846303876,0.0505832497142807
0.0367600385639955,0.03434790797041274,0.18756277848693217,0.035435002988228874,0.04048068098787053,0.18661706856539015,0.017522851504461947,0.24140210325641925,0.046953985034996815,0.04196329585464974,0.18387520133733015,0.1805146745818156,0.25977043011771883,0.03147488803747061,0.021953811649874904,0.03342134524378134,0.22944121961327046,0.038584699350586595,0.22573894105793965,0.20792543449280598,0.21502689944064288,0.024699488355432876,0.03527483713338485,0.016659707383977825,0.22656319608699255,0.027632174346590113,0.22078538179373206,0.247555542484325,0.037640205529486714,0.181434095990279,0.03136314055622991,0.23180533170542889,0.02765181014504766,0.19330837762585268,0.22952577356576975,0.22954436883514262,0.01954124403557888,0.25182092116450633,0.22708495318577732,0.261469331589771,0.028946352828991558,0.18645530900349017,0.21999762499059572,0.020446129909340714,0.04543501651723732,0.2375516848365799,0.2534795468618874,0.03252712329994899,0.23122176978107517,0.20538666167747316
0.03714477061826974,0.037342417012726725,0.2991468915129372,0.041116503557946354,0.04408126522169824,0.29763856355157714,0.017791836776164943,0.38501609635130374,0.05448239113716247,0.042402485410726276,0.2932655154189355,0.28790575725759926,0.41431203623435564,0.034218922315052074,0.02369890981846823,0.03605064748303771,0.3659394906918009,0.042105483339929334,0.3600346670893963,0.3316236190184897,0.34294985965893476,0.026642630367453173,0.035648816939796484,0.018590946331669356,0.36134928468966954,0.03008993861514385,0.35213415576317886,0.39483031552629866,0.04063220777413373,0.2893721572467177,0.03422497037438039,0.3697100510836998,0.030857283776454095,0.30831063997173513,0.3660743471503122,0.3661040050444563,0.019841212727032227,0.4016332365727615,0.36218144347663883,0.4170216415113247,0.03133693074182775,0.2973805706251274,0.3508777497703298,0.02281630133554805,0.045916713388499265,0.3788750020968307,0.40427860536905275,0.035213424506471885,0.36877931878657777,0.32757448943056733
0.037974475672920845,0.04820348431919194,0.3624604000284263,0.041769950973496395,0.05714056380908242,0.3606328391486069,0.018371924754484497,0.46650355480909766,0.05534825702070949,0.04334963236814335,0.35533424898949,0.34884011469516946,0.5019998891868878,0.044171519070956254,0.030028370974756816,0.0455871117868943,0.4433894449363266,0.05487534689333083,0.43623488379681263,0.40181072582904614,0.41553413004893053,0.03369039542020594,0.0364553339229018,0.025595539037636374,0.43782773612053083,0.0390042356725205,0.42666225383817563,0.4783949229264276,0.05148418293968375,0.35061687367792016,0.04460481088758941,0.4479580326995724,0.04248351845060348,0.37356362732701964,0.4435528433445508,0.4435887782396824,0.02048811889658811,0.48663766103877093,0.43883601872472766,0.5052829739872754,0.040007543268213486,0.3603202428222586,0.4251399334274135,0.03141289965071163,0.04695553072762007,0.4590627170693804,0.48984291390727686,0.04495662374120797,0.44683031380860194,0.3969046105664652
0.04605874811556553,0.05709746131963876,0.39493871673384623,0.04228616212488134,0.06783464184034763,0.3929473969963735,0.024024040806025534,0.5083046734860782,0.056032274761164555,0.05257820582814404,0.38717402589769323,0.3800979837582069,0.5469816620531617,0.05232156216930273,0.035211478708169194,0.053396389806338485,0.48311942044634915,0.06533241059969326,0.4753237738184365,0.4378150341840745,0.4527681260291311,0.03946171222683535,0.04431367223781662,0.03133150260976929,0.4770593539056031,0.0463040295846956,0.4648933869642157,0.5212615693679449,0.06037071451235603,0.38203394948725716,0.053104717958217126,0.4880973771786177,0.052004080369240105,0.407036850324624,0.4832974601926369,0.48333661503925773,0.026791281315812605,0.5302428992241354,0.4781579838187614,0.5505589281431725,0.047107787306251654,0.39260679043087265,0.4632346588122936,0.03845253448030448,0.05707729910846626,0.5001970984016877,0.5337353592407218,0.05293519412102051,0.4868686088728898,0.43246930575194764
0.052511018053768864,0.06242724753972131,0.41117606692066033,0.047367749963734634,0.0742431528725508,0.4091028768713107,0.028535142917604582,0.5292029056301549,0.06276575237421288,0.05994377243057092,0.40309214173533636,0.3957251780698328,0.5694700442152686,0.05720554010138684,0.03831749710391688,0.05807616156364526,0.5029821963137368,0.07159888891888566,0.4948660426327883,0.45581518389309794,0.4713830510903198,0.04292021957244227,0.05058561822099393,0.034768824249359044,0.4966729786555939,0.05067848895204034,0.48400682508469045,0.542692506073144,0.06569603900082478,0.397740738308513,0.05819835464906284,0.5081648147397109,0.057709352568487186,0.42377159826809485,0.5031675559139288,0.5032083205570298,0.03182200061451433,0.5520430906816269,0.4978167771933256,0.5731943845721309,0.05136266482968778,0.40874826674564824,0.4822799006564188,0.0426710914551305,0.06515574801138645,0.5207619989927076,0.555679138282565,0.05771641566725874,0.5068855273523301,0.45024967335078975
0.058367127593034654,0.06886989329712831,0.4193213383797532,0.05201030036082432,0.08198976121818166,0.41720707907298127,0.032629439709467606,0.5396862524737105,0.06891747308781293,0.06662879417573682,0.41107727312211767,0.403564372171562,0.580751070693033,0.06310929278565938,0.04207205224243086,0.06373306981715843,0.5129461189679623,0.07917380811637698,0.5046691867781135,0.4648447425339758,0.4807210043936354,0.04710086336509147,0.056278064918608664,0.038923858759880796,0.5065119176479421,0.05596633557856722,0.49359485146933213,0.5534430777537523,0.0721332914169109,0.40561986003883477,0.06435554284779355,0.5182314034714263,0.06460588578980692,0.43216638333036195,0.5131351504848406,0.5131767226629873,0.03638790432850234,0.5629788945682528,0.5076783744830161,0.584549189087221,0.05650596091938117,0.41684544422976344,0.4918337171991235,0.04777048326447434,0.07248778497449519,0.5310781340711481,0.5666869711541694,0.06349595642895513,0.5169267737942511,0.45916898093908315
0.06525851387427627,0.07138283798874345,0.42347093078389014,0.05743772126152971,0.08501131463787634,0.42133574882530733,0.037447549847877674,0.5450269727493238,0.07610920494218881,0.07449563253242064,0.4151452824837496,0.40755803407251395,0.5864981672776092,0.06541204301082809,0.04353651106260699,0.0659395387278969,0.518022219619614,0.08212839443130272,0.5096633791370052,0.4694448332905665,0.48547820619988913,0.048731517450673195,0.06297685509929228,0.040544523981880465,0.5115243456207186,0.05802885253364404,0.49847945251132175,0.5589199351930684,0.07464413244351745,0.4096338629910526,0.06675714523008919,0.5233598071528118,0.06729586863251373,0.4364430899451989,0.5182131217871719,0.5182551053624475,0.04176099477448332,0.5685501181878677,0.5127023456804738,0.5903338717467139,0.05851209614591296,0.42097053525365113,0.4967008901049287,0.049759493689736915,0.08111602162244885,0.5363336686443709,0.5722948897974489,0.06575025797275497,0.5220422668963193,0.46371290451540864
0.06844152607013845,0.07488465431952496,0.4256283695992857,0.0629250976441964,0.08922188287868188,0.4234823096226372,0.039672951632901896,0.5478036978111132,0.08338038221960338,0.07812918917984886,0.41726030498317085,0.40963440214955454,0.5894861738189338,0.06862095101867757,0.04557725068945239,0.06901427765500778,0.5206613647476537,0.0862456432680293,0.5122599388463114,0.47183649333474753,0.4879515507672374,0.05100385202524578,0.06607091048560511,0.042802938964137976,0.5141303863145134,0.06090299281213925,0.5010190339591777,0.5617674401225137,0.07814301729375103,0.4117208067028237,0.070103804816521,0.5260261454544263,0.07104438959262227,0.4386666174520716,0.5208532394961287,0.5208954369632876,0.044242732369948176,0.5714466855890956,0.5153143878796109,0.5933414198837054,0.06130766785963416,0.42311523541338314,0.4992314103887419,0.052531201802740596,0.08510125497875891,0.5390661043102499,0.5752105355226844,0.0688916522051567,0.5247018927832587,0.46607536235295
0.07273716609557479,0.0761161506614012,0.4267749670258249,0.06630819728547196,0.09070262855348862,0.42462312579251654,0.042676246748407434,0.5492794225395898,0.08786323805514891,0.08303286230735787,0.4183843597362436,0.41073791353383754,0.5910741866915662,0.06974943923730498,0.04629492493269893,0.0700955821505284,0.5220639709260908,0.08769357097241905,0.5136399124795382,0.4731075705176765,0.4892660401959197,0.05180297209659473,0.07024649868336318,0.04359716388240145,0.5155153987337016,0.06191375205953133,0.5023687257936895,0.5632807816832851,0.07937348271132114,0.41282993863841944,0.07128073662815489,0.527443203779834,0.07236264543866486,0.4398483385275552,0.5222563625646712,0.5222986737073054,0.04759196595490503,0.572986102004683,0.5167025898727198,0.5949398183780028,0.062290796617312905,0.4242550627244979,0.5005762865560383,0.05350593836213946,0.09047953406242804,0.5405182908938617,0.5767600913485085,0.0699963976115871,0.5261153837132265,0.4673309196635455
